131,88,141,149
131,92,139,152
133,92,141,149
129,88,139,155
130,89,140,156
130,90,140,157
134,99,139,163
135,99,140,162
135,100,140,163
146,88,154,154
115,104,131,171
117,104,132,171
133,89,141,152
133,90,141,150
134,89,142,150
136,100,141,164
141,98,144,159
138,101,144,164
139,101,145,164
139,117,138,176
139,118,138,177
140,117,139,176
140,118,139,177
141,117,140,176
142,119,132,176
142,120,132,177
143,118,136,176
140,121,132,179
141,121,133,179
141,122,133,180
142,119,135,177
142,121,132,178
142,122,134,180
143,119,136,177
144,118,132,180
144,121,134,177
143,114,132,176
143,115,132,177
144,113,130,175
145,112,131,174
145,113,131,175
146,115,134,176
143,117,131,179
142,119,130,181
142,120,130,182
143,116,132,178
143,117,132,179
143,120,131,182
142,118,130,180
142,121,130,183
142,122,130,184
143,118,131,180
143,119,131,181
143,121,131,183
143,122,131,184
144,120,132,182
144,121,132,183
144,122,132,184
130,70,145,138
132,72,146,138
140,97,142,159
143,80,156,164
143,81,156,165
149,98,154,156
140,106,135,172
141,104,136,170
141,105,136,171
138,106,134,172
140,107,135,173
140,108,135,174
141,107,136,173
141,104,137,170
140,104,136,170
140,106,136,172
141,105,137,171
144,108,140,172
144,107,141,171
144,108,141,172
145,106,142,170
145,107,142,171
145,108,142,172
146,106,143,170
146,108,143,172
147,106,144,170
147,109,144,173
146,105,144,170
147,107,144,171
147,108,144,172
148,107,145,171
146,107,143,171
148,106,146,171
146,106,142,170
146,110,144,174
147,110,145,175
147,112,142,172
148,112,143,172
149,108,146,172
151,109,146,172
152,109,147,172
138,71,156,138
140,77,154,147
135,95,136,158
128,98,136,163
129,99,135,164
126,102,137,170
126,103,137,171
127,102,138,170
127,103,138,171
128,102,139,170
128,103,139,171
130,102,134,170
132,103,134,171
132,104,134,172
133,103,135,171
133,105,135,173
133,106,135,174
134,103,136,170
134,105,136,173
134,106,136,174
132,102,135,170
133,102,136,170
133,103,136,171
135,104,130,172
136,104,132,171
134,105,130,172
135,106,131,173
135,107,132,173
134,108,131,174
134,109,131,175
136,107,132,173
136,110,132,176
137,110,132,176
139,109,134,174
140,109,135,174
137,111,136,178
137,112,132,178
138,109,133,175
138,110,133,176
136,111,135,178
138,111,133,177
138,106,132,178
139,107,132,179
139,109,133,182
140,106,133,178
140,107,133,179
140,108,134,181
140,109,134,182
141,108,135,182
139,110,134,175
140,110,134,176
141,108,138,176
141,109,138,177
142,109,135,176
142,110,135,177
142,111,135,178
140,108,136,173
140,109,136,174
141,112,140,172
142,110,139,174
142,111,139,175
143,109,140,173
143,110,140,174
143,112,140,176
142,106,138,171
142,109,139,173
143,108,140,172
144,106,141,170
144,110,141,174
142,110,139,177
142,112,139,176
143,110,136,177
144,110,137,177
144,112,138,176
141,114,140,174
143,114,141,174
143,115,142,175
143,116,142,176
144,112,141,172
142,117,141,176
143,114,142,174
143,117,144,177
143,118,144,178
144,115,144,175
144,112,141,179
144,114,143,180
145,114,144,180
146,112,144,178
146,113,144,179
147,114,140,178
147,115,140,179
147,116,140,180
148,114,141,178
144,114,137,170
145,114,138,170
147,116,139,173
147,117,139,174
148,116,139,172
148,117,140,174
146,110,144,175
148,112,145,178
149,114,142,174
150,112,142,176
147,112,145,178
147,114,145,180
150,112,145,177
146,114,138,170
148,118,142,171
149,115,141,171
149,116,140,172
149,117,140,173
150,116,141,172
150,118,141,174
146,92,154,172
147,92,155,171
144,112,141,176
146,112,140,176
147,110,141,177
148,114,142,174
149,112,144,172
151,108,148,173
152,110,147,173
152,111,147,175
148,111,146,177
150,112,147,178
151,111,148,177
152,110,148,174
152,114,145,174
153,110,148,174
153,111,148,175
154,110,149,174
154,111,149,175
150,112,144,172
150,113,144,173
152,114,144,174
153,110,148,173
153,114,145,174
153,109,149,173
153,110,149,174
154,110,150,174
155,113,147,173
157,107,154,171
158,109,154,170
155,111,150,175
156,114,149,176
154,115,147,175
155,115,148,175
156,112,149,174
156,115,149,175
156,116,149,176
155,112,148,174
155,113,148,175
156,113,149,175
156,116,149,177
157,116,150,176
160,115,154,174
161,117,155,174
162,118,156,174
146,90,154,169
146,91,154,170
147,91,155,170
148,91,156,171
148,93,154,163
148,92,155,164
148,95,154,164
153,109,149,167
158,109,154,166
158,110,154,169
158,110,154,164
159,110,155,164
119,140,109,125
120,140,110,124
114,145,104,126
114,146,106,126
115,145,105,126
116,145,106,126
117,144,107,128
117,145,107,126
119,145,109,126
120,144,110,126
119,144,109,129
120,144,110,128
119,140,109,118
116,143,106,124
117,142,107,128
119,142,109,124
119,142,109,128
120,141,110,126
119,144,109,124
120,144,110,124
119,144,109,126
136,133,130,102
136,134,130,103
134,136,128,104
135,135,129,103
136,135,130,103
151,136,142,105
151,137,142,104
152,137,144,104
154,136,146,104
154,137,146,105
121,154,109,90
122,153,110,94
122,156,109,95
123,156,110,95
118,154,106,94
119,150,108,98
119,153,107,96
119,154,107,97
120,150,109,98
121,150,110,98
119,154,107,103
120,150,109,106
121,150,110,105
120,154,108,105
122,153,110,105
121,154,109,108
122,157,109,106
127,158,109,107
128,158,110,107
128,158,110,108
135,154,113,103
135,155,113,104
135,156,113,105
136,154,114,103
136,155,114,104
137,154,114,102
138,154,115,102
137,152,114,101
138,153,116,102
139,152,116,100
140,169,140,104
140,170,140,107
141,169,141,104
142,170,142,106
143,170,143,105
144,170,144,103
144,171,144,104
151,150,142,110
152,150,144,106
151,142,142,105
152,142,144,104
154,142,146,106
161,170,157,105
162,170,158,105
156,114,150,177
156,116,150,176
155,118,148,181
155,119,148,182
155,118,148,180
156,118,149,180
157,117,150,179
157,118,150,180
159,113,155,172
159,114,155,173
160,122,154,178
161,122,154,182
162,122,155,182
158,112,154,172
158,113,154,173
159,112,155,171
161,123,153,183
162,123,154,184
162,122,156,178
162,124,155,160
162,124,155,158
162,124,154,160
156,138,146,144
161,123,153,158
162,122,154,158
161,131,155,138
162,131,156,138
164,137,154,148
161,132,155,147
162,131,156,147
162,132,156,147
150,138,143,121
151,139,142,120
152,140,144,120
155,138,146,126
156,142,146,130
159,140,152,120
165,138,156,127
120,116,120,165
121,115,121,164
123,116,122,164
124,118,121,163
121,118,120,167
122,117,121,166
122,118,121,167
123,117,122,166
123,118,122,167
124,120,120,166
126,118,122,164
123,121,119,166
123,122,119,167
134,130,119,157
134,131,118,158
130,118,123,168
130,119,125,167
130,120,122,170
130,119,130,164
130,120,130,165
131,118,132,163
133,119,134,163
139,116,129,173
140,117,131,173
139,119,129,176
140,118,130,175
140,119,130,176
141,117,131,174
141,118,131,175
141,119,131,176
142,114,133,170
142,116,133,172
143,115,134,171
143,114,134,170
142,117,133,173
143,114,135,170
144,114,136,170
144,115,136,171
146,114,132,171
143,117,134,172
144,117,135,172
138,120,131,160
138,123,134,159
138,124,134,160
139,120,132,160
142,124,134,163
142,125,134,164
147,121,135,158
152,118,136,158
152,120,138,160
152,118,138,158
152,119,140,158
152,120,140,160
143,118,129,153
144,118,130,153
146,121,140,157
146,122,140,158
148,122,140,154
147,119,139,152
148,119,140,152
148,121,140,153
149,121,141,150
134,119,134,172
135,119,135,172
138,118,140,170
139,119,142,171
140,117,139,172
138,121,139,172
138,122,139,173
139,121,140,172
139,122,140,173
140,120,142,171
140,121,142,172
141,117,139,172
141,118,139,173
141,119,139,174
142,117,140,172
142,118,140,173
142,120,136,171
138,122,132,171
140,120,135,172
140,121,134,172
141,119,135,170
142,119,136,170
142,122,135,173
142,117,141,172
142,120,140,174
143,117,142,172
143,120,141,174
143,115,135,171
145,114,137,170
145,115,137,171
143,117,136,175
144,117,137,175
144,118,137,176
144,120,134,176
146,112,140,172
146,115,138,171
147,115,139,171
144,120,140,173
145,118,138,176
147,118,139,175
147,119,139,176
148,119,140,176
146,124,138,156
146,125,137,157
143,124,136,163
144,125,136,164
142,133,134,160
147,114,139,170
149,114,141,170
148,114,140,170
150,114,142,170
151,115,142,171
151,116,142,172
148,118,143,171
149,117,144,170
150,115,142,171
151,118,142,174
152,116,143,172
152,118,143,174
148,118,140,175
148,119,143,172
149,119,144,172
149,120,144,173
150,120,142,176
151,119,143,175
146,123,140,159
146,122,140,160
149,123,140,155
145,124,138,163
146,125,139,164
152,133,142,158
154,131,146,160
154,132,146,161
154,134,144,158
161,123,153,159
162,122,154,162
161,126,153,161
162,124,154,162
150,139,141,142
152,139,142,142
155,140,145,144
148,119,145,152
148,121,145,153
148,122,145,150
153,115,140,158
153,116,140,155
153,117,140,156
154,116,141,155
150,119,141,152
161,126,153,160
161,128,153,161
162,126,154,162
161,124,153,160
161,129,153,162
162,128,154,162
164,137,154,164
152,153,144,118
165,148,155,118
166,146,156,118
166,152,156,126
160,126,153,165
161,126,154,166
162,126,155,166
162,128,155,164
162,130,154,164
166,140,159,158
166,141,159,155
166,142,159,154
165,139,156,162
166,140,159,159
166,142,158,162
150,144,145,106
151,144,142,106
152,144,144,106
160,146,151,126
160,147,151,124
165,146,155,128
166,146,156,128
127,152,129,161
128,156,129,165
129,155,131,164
129,156,130,165
128,157,129,166
129,156,131,165
154,156,146,115
155,154,147,108
165,154,155,118
166,154,156,118
152,146,142,135
155,148,145,137
156,148,146,137
156,149,146,138
150,142,141,140
151,142,142,140
152,142,143,140
155,142,145,140
156,142,146,140
162,151,152,126
165,151,155,127
166,150,156,128
156,174,156,117
160,174,159,120
160,175,160,116
161,177,161,122
159,179,159,126
160,179,160,126
160,180,161,122
164,162,160,108
166,162,162,111
166,163,162,112
147,175,145,142
145,179,144,143
142,178,140,112
143,170,143,106
143,173,140,106
143,174,140,107
143,172,143,112
144,172,144,111
142,181,142,121
143,180,144,121
146,180,146,123
151,112,148,178
153,115,145,175
154,116,147,176
151,118,145,180
152,116,145,177
152,117,145,178
152,118,146,180
150,120,148,179
152,119,145,182
154,120,148,182
150,119,143,182
150,120,143,183
150,121,143,184
151,120,144,183
151,121,144,184
151,122,144,185
152,120,145,183
152,121,145,184
152,122,145,185
153,118,142,184
153,120,146,183
153,121,146,184
154,120,143,186
155,118,144,184
155,119,144,185
160,115,154,176
162,122,154,184
149,107,137,171
150,107,137,170
151,108,138,171
152,109,139,172
152,110,139,173
148,112,136,176
149,112,137,176
152,111,139,174
152,112,139,175
148,111,142,171
148,112,142,172
153,109,140,172
153,110,140,173
153,111,140,174
154,111,141,174
146,116,139,180
148,119,140,182
149,117,140,180
149,120,142,183
147,118,138,186
148,119,141,182
148,121,140,184
148,122,141,185
149,121,142,184
149,114,140,180
149,116,140,179
150,114,141,180
150,115,141,181
151,115,142,181
151,116,141,182
151,118,144,181
152,116,142,182
152,117,144,178
148,121,146,180
148,122,146,181
149,119,142,182
152,122,146,184
151,118,145,181
152,114,143,180
152,115,143,181
153,116,142,182
153,118,146,181
151,122,148,182
154,120,147,183
142,123,130,185
144,125,134,187
143,124,132,186
144,123,135,182
144,124,133,186
145,121,133,183
145,122,133,184
145,124,134,186
146,121,136,184
146,122,136,185
146,123,136,186
143,123,132,185
145,125,135,187
146,123,137,182
146,124,136,186
147,122,139,185
148,122,140,185
147,122,138,185
147,123,138,186
147,124,138,187
148,121,141,184
148,123,141,186
149,123,142,186
140,130,134,192
140,131,134,193
147,124,139,187
138,130,130,192
138,131,130,193
142,123,142,184
144,123,144,183
146,121,145,180
146,122,145,181
146,123,145,183
146,124,145,184
144,118,145,178
145,122,145,182
146,118,142,182
146,121,144,180
147,121,145,180
147,122,145,181
152,122,144,186
145,123,144,183
145,124,144,184
148,120,142,183
148,123,146,183
148,124,146,184
146,125,145,185
147,122,140,185
147,123,140,186
148,124,141,187
142,130,134,192
142,131,134,193
150,136,137,196
150,132,140,193
151,131,142,192
151,132,142,193
152,131,143,192
154,134,144,194
152,133,142,193
153,133,143,193
150,137,141,196
151,136,142,198
151,137,142,196
152,136,143,198
154,138,143,194
155,136,144,195
154,138,143,195
155,138,144,196
154,121,147,184
155,120,148,183
156,119,149,182
160,128,152,186
151,140,142,132
152,141,143,132
151,140,142,134
155,141,145,138
155,144,145,137
156,144,146,137
155,146,145,130
156,146,146,130
155,142,145,138
155,146,145,136
156,145,146,138
166,154,154,151
165,140,156,138
166,144,156,135
153,133,148,174
159,138,150,164
160,127,152,188
150,142,141,142
155,142,145,142
156,142,146,142
151,142,142,134
166,149,156,137
166,150,159,153
161,152,154,157
161,154,154,158
165,153,157,160
166,150,159,156
166,154,158,160
166,148,159,156
166,152,158,160
165,153,157,162
166,153,158,162
145,130,138,192
144,125,135,187
145,124,136,186
145,125,136,187
146,133,142,172
146,136,144,170
148,134,142,172
149,136,144,171
150,135,144,173
148,132,143,171
151,132,143,170
152,132,146,171
149,134,142,172
151,135,145,173
151,136,146,171
152,147,140,156
152,148,140,157
147,122,139,181
148,121,140,177
148,122,140,178
149,120,141,176
149,121,141,177
149,123,141,179
150,121,142,177
151,121,144,177
152,122,144,178
153,122,145,178
154,120,145,177
155,120,146,177
160,127,154,176
160,128,152,185
161,126,153,184
162,126,154,184
155,146,144,154
155,147,144,155
156,146,145,154
166,146,159,154
150,144,141,150
166,152,159,154
166,154,158,158
154,154,144,152
30,20,88,87
34,18,88,88
35,21,90,90
36,20,91,89
36,21,91,90
36,22,91,91
37,20,81,89
37,21,81,90
38,20,82,89
38,21,82,90
39,20,83,89
40,20,83,89
41,18,86,88
39,20,82,89
40,21,83,90
40,22,83,91
41,19,86,89
41,21,82,91
41,22,83,92
40,20,86,90
40,22,83,92
36,19,91,89
40,20,94,89
38,20,93,89
38,21,93,90
38,22,93,91
39,20,94,89
39,22,94,91
40,20,95,89
40,22,95,91
41,19,96,88
37,21,91,90
37,22,91,91
37,23,92,92
38,23,93,92
39,23,94,92
39,24,94,93
40,22,96,91
40,23,96,92
49,16,105,86
50,15,106,85
50,16,106,86
48,22,98,84
48,23,98,85
48,24,102,84
48,25,102,85
49,22,99,84
49,23,99,85
49,25,101,84
50,23,100,85
52,20,62,56
52,23,60,58
53,20,63,56
56,15,66,51
56,16,66,52
55,15,68,52
55,16,64,52
56,16,65,52
54,20,66,56
55,16,68,53
55,17,67,53
56,15,70,52
56,16,70,53
58,16,67,52
58,20,65,55
46,36,58,70
43,24,72,48
44,20,72,45
44,21,72,46
44,22,72,47
48,23,74,48
49,22,78,47
54,16,63,52
55,15,64,51
58,20,70,56
59,21,68,56
59,22,68,57
59,24,68,59
62,21,70,57
62,23,69,59
58,15,70,52
60,16,67,52
56,17,67,53
57,20,66,56
58,25,67,60
61,24,68,60
62,16,71,53
24,60,75,76
22,66,78,85
24,64,76,84
24,65,76,85
24,66,76,86
26,65,79,84
29,62,75,82
30,64,78,83
31,62,77,81
31,63,77,82
30,64,76,84
30,63,81,82
31,64,81,83
32,62,82,81
32,63,82,82
32,64,82,83
32,65,82,84
34,64,84,83
28,76,68,84
29,76,69,84
28,77,68,85
30,76,70,84
29,77,68,84
30,77,69,84
36,80,78,88
36,56,80,76
36,57,81,78
35,58,84,79
36,60,85,80
36,62,86,81
36,63,86,82
35,65,85,84
39,59,82,78
37,62,86,81
37,63,88,82
40,63,82,84
41,62,84,83
41,63,84,84
42,60,85,80
42,61,85,82
42,62,85,83
42,63,85,84
31,64,82,83
32,64,83,83
32,65,83,84
33,64,84,83
33,67,82,85
34,64,85,83
36,69,85,87
36,70,85,88
36,60,82,80
36,67,87,86
37,69,87,87
38,68,88,85
38,69,88,87
37,60,82,80
37,61,82,81
38,60,83,80
38,61,83,81
39,59,84,79
39,60,84,80
39,62,84,81
37,61,90,79
38,61,91,79
39,60,91,78
39,62,90,80
40,59,86,79
41,60,87,80
42,60,85,81
32,38,51,58
33,40,53,60
34,41,54,61
33,41,53,61
34,38,56,59
34,39,56,60
34,40,54,60
35,41,55,61
36,41,56,61
35,40,54,60
35,42,55,62
36,38,58,59
36,39,58,60
36,40,58,61
35,43,55,63
39,47,59,66
40,46,58,65
48,36,62,55
48,32,59,52
58,61,80,84
58,63,77,84
60,63,80,88
60,64,82,86
58,63,79,88
57,65,78,91
58,64,79,90
59,63,80,88
54,65,76,87
54,66,76,88
54,68,78,90
54,69,79,90
54,70,79,91
55,69,80,91
56,69,81,91
57,70,81,89
58,67,81,87
58,68,80,88
51,76,76,96
52,76,77,96
53,78,76,98
52,76,76,97
55,74,72,97
53,77,80,97
58,70,82,93
60,64,54,59
60,65,54,60
60,66,54,61
61,64,55,59
61,65,55,60
61,66,55,61
61,64,56,59
62,66,56,61
66,54,66,55
69,56,70,56
70,57,68,56
70,60,69,60
38,32,98,105
40,31,98,106
41,31,99,106
41,32,100,107
44,34,104,106
44,36,104,108
38,33,98,106
38,35,97,108
39,34,99,107
42,32,100,108
38,35,98,108
39,35,98,107
40,35,100,107
41,35,101,107
60,50,111,85
64,49,106,84
64,50,106,86
66,49,105,86
66,50,104,86
66,52,109,88
68,52,110,89
71,40,100,86
74,24,96,81
73,19,98,78
76,25,104,85
76,25,99,82
77,26,98,82
68,36,81,81
69,35,82,80
69,36,82,81
72,36,84,82
73,36,85,82
74,36,85,82
75,24,90,79
77,26,86,76
78,26,88,76
75,26,90,81
75,27,90,82
79,26,89,76
66,42,80,89
66,44,80,91
67,45,79,91
68,42,79,88
70,46,82,92
66,49,83,93
68,30,83,84
68,31,82,80
68,32,82,81
70,30,84,82
71,33,84,84
72,33,85,82
72,33,84,79
68,48,74,96
69,48,74,95
76,40,88,86
82,36,84,79
82,37,84,80
84,36,85,81
84,37,85,82
85,33,90,78
86,35,90,80
86,37,86,82
87,36,90,80
87,37,90,81
86,40,86,84
72,78,28,26
72,79,28,27
77,132,12,32
68,44,132,97
69,46,132,98
66,44,121,99
66,47,125,100
66,48,125,101
67,47,126,100
68,46,130,98
69,44,127,98
69,45,126,99
69,46,127,100
68,53,142,112
65,57,116,111
64,60,118,115
70,47,127,102
106,42,117,107
107,42,114,106
110,41,94,108
71,84,32,46
72,82,33,45
72,83,33,45
73,83,34,45
74,81,36,44
73,82,34,44
69,92,36,19
70,91,36,20
72,92,38,22
70,92,36,21
74,88,40,20
74,89,40,21
75,89,41,21
75,90,41,22
76,90,42,22
72,102,48,51
76,106,47,52
78,103,50,50
80,105,49,51
80,106,49,52
72,84,54,18
72,85,53,20
73,86,54,21
73,88,55,22
73,89,56,22
72,91,49,27
72,92,50,30
74,88,56,22
74,89,56,23
74,90,56,24
68,90,52,30
69,90,53,30
70,90,54,29
72,94,49,28
72,90,49,26
72,92,50,31
72,94,51,32
72,94,50,32
74,92,52,30
71,86,53,20
72,85,54,19
72,87,54,21
73,87,55,21
75,87,56,22
76,88,57,23
76,89,57,24
76,90,56,26
77,90,57,26
74,88,54,24
76,88,56,24
76,90,57,25
76,91,57,26
75,90,55,26
77,89,56,26
78,89,57,26
72,95,50,33
80,82,59,22
80,83,58,24
80,85,57,26
82,84,60,24
84,85,62,25
77,91,54,31
78,104,50,51
80,106,50,52
78,106,49,52
78,107,50,54
78,103,51,50
78,104,51,51
78,105,51,52
79,103,52,50
80,110,36,49
81,108,37,46
81,110,37,49
96,108,40,47
96,109,40,48
97,108,42,46
96,110,39,49
97,110,40,49
98,110,42,48
93,116,45,60
92,118,46,60
94,117,44,61
95,117,45,61
95,118,45,62
95,120,46,64
96,117,46,61
96,120,47,64
98,112,40,49
98,113,39,50
100,116,40,52
100,117,39,53
104,118,41,53
70,127,8,54
70,129,8,56
70,130,8,57
72,129,10,56
72,130,10,57
72,124,12,56
72,125,12,57
72,127,10,54
72,128,10,55
78,144,12,36
83,134,18,34
83,135,18,35
83,138,18,38
106,112,38,15
107,113,38,17
112,109,32,16
108,112,30,18
109,112,31,18
110,112,32,18
111,113,31,20
106,118,37,25
106,119,37,26
107,118,38,25
109,117,38,24
109,116,39,23
109,117,39,24
94,151,36,46
96,150,36,49
97,151,36,50
100,151,40,49
100,152,41,49
102,149,44,46
102,150,42,48
101,149,43,46
102,151,42,49
102,152,42,50
101,152,41,50
99,154,42,52
99,155,42,53
99,156,42,54
102,154,46,51
102,155,46,52
103,150,45,47
104,150,46,47
100,152,45,51
103,152,48,50
104,152,48,49
103,154,47,51
103,155,47,52
104,153,48,50
104,155,48,52
69,28,136,110
73,29,141,110
73,30,141,110
73,33,140,114
73,30,142,110
74,31,144,111
74,32,141,110
72,35,138,117
72,36,138,116
73,36,139,116
74,36,140,116
74,40,138,118
75,40,139,118
75,42,138,120
73,26,141,108
75,25,143,108
76,25,144,108
75,25,144,108
72,34,125,112
75,34,128,112
76,40,130,116
75,52,143,125
75,53,143,126
76,51,144,124
76,52,144,125
75,58,146,121
76,56,147,118
76,57,147,119
76,57,147,120
76,58,147,121
78,50,149,115
79,50,150,115
80,50,151,115
82,50,152,118
78,55,148,118
78,56,148,119
79,56,148,120
80,56,149,120
81,55,151,118
78,57,148,120
80,58,149,122
80,50,148,123
80,51,148,124
80,52,148,125
80,54,148,126
81,50,149,122
81,51,149,124
81,52,149,125
82,50,150,122
82,51,150,124
82,52,150,125
83,50,151,122
84,50,152,122
82,52,153,119
83,52,154,119
84,53,154,117
84,56,153,120
84,57,153,121
84,58,153,122
85,56,154,120
85,57,154,121
85,58,154,122
85,59,154,123
85,60,154,124
78,57,147,120
78,58,147,121
81,57,150,121
81,58,148,121
82,56,151,120
82,58,151,122
82,59,151,123
83,60,152,124
83,58,152,122
83,61,152,125
84,59,153,123
84,60,153,124
84,61,153,125
84,62,153,126
85,61,154,125
85,62,154,126
85,53,155,115
86,53,155,118
86,48,154,120
86,50,151,119
86,51,152,119
87,49,153,117
87,50,153,118
87,51,153,119
88,48,154,116
81,58,150,114
81,59,150,115
82,58,151,114
83,60,152,116
83,61,152,117
87,56,155,120
87,57,155,121
87,58,155,122
86,57,155,120
87,60,155,124
87,61,155,125
88,58,155,123
86,62,154,126
86,64,156,129
109,42,122,140
110,42,121,141
110,43,121,142
111,42,113,148
112,43,113,149
110,42,123,140
104,40,120,148
110,42,123,150
110,43,124,150
108,27,140,135
110,26,141,134
110,27,141,135
110,28,141,136
108,28,140,132
111,31,138,132
111,32,138,133
112,28,138,136
114,43,107,112
114,44,108,113
116,44,110,113
132,36,110,96
133,36,112,95
96,128,26,23
90,130,24,23
91,130,25,22
92,128,27,20
92,130,26,21
97,136,28,30
99,136,29,29
100,134,29,26
100,136,30,29
104,130,31,22
104,131,31,23
103,126,32,18
103,127,31,19
104,129,31,21
120,136,20,21
120,137,19,22
120,138,18,23
120,136,38,12
118,142,48,19
119,145,48,22
120,143,50,19
120,144,50,20
120,145,50,21
120,146,50,22
121,146,51,21
126,162,26,16
126,163,26,17
127,162,28,16
128,161,24,17
128,162,24,18
128,162,28,16
132,162,33,15
135,163,35,15
136,162,36,14
136,163,36,15
137,163,38,14
138,161,36,13
138,162,38,13
136,163,37,14
136,164,37,15
136,165,36,17
136,166,36,18
105,45,166,148
104,41,146,144
105,41,147,144
104,44,146,146
106,45,146,147
106,46,147,148
122,46,145,144
126,46,142,141
126,47,142,142
128,47,144,142
125,48,141,143
126,48,142,143
128,47,144,143
116,66,145,127
118,59,144,120
118,60,143,121
118,61,142,122
119,62,142,123
120,59,142,120
119,63,142,124
120,64,143,125
121,60,146,122
121,64,145,126
122,62,146,124
122,63,146,125
120,61,144,122
120,62,144,123
122,61,146,123
122,64,146,126
123,62,147,124
123,63,147,125
122,66,143,127
136,38,152,140
142,52,118,107
142,53,116,107
143,53,117,107
144,55,116,108
145,53,118,107
146,53,119,107
136,78,129,132
138,73,134,127
138,74,134,128
140,74,132,125
141,70,136,124
142,71,132,124
141,68,132,127
142,67,134,127
142,68,134,128
138,78,136,124
143,70,138,124
143,71,138,125
143,72,138,126
144,72,139,126
144,73,139,127
116,108,86,70
124,117,100,85
126,116,96,82
114,124,97,91
115,124,98,90
115,125,98,91
116,124,96,91
117,123,96,90
117,124,95,91
117,125,95,92
125,116,102,85
130,116,104,85
126,119,102,87
126,120,99,88
126,118,102,86
130,117,104,86
124,121,99,91
124,122,98,91
115,118,84,84
114,123,98,90
116,121,98,88
117,120,98,86
114,124,88,91
115,124,90,91
116,124,86,92
116,125,86,93
116,127,98,100
120,126,98,101
116,134,86,106
117,133,87,105
118,132,87,104
118,133,88,105
116,132,95,105
117,132,95,104
126,119,80,93
126,120,78,92
126,121,78,92
127,120,81,93
128,119,82,93
128,123,79,93
129,122,80,92
129,123,80,93
130,123,81,93
122,132,75,99
130,130,76,104
129,132,72,106
130,132,74,106
130,133,71,106
135,149,82,91
138,148,81,91
125,122,100,90
126,121,101,89
126,122,101,90
128,123,104,92
128,121,107,91
128,122,107,92
130,122,109,92
131,124,110,88
132,123,110,87
134,122,109,88
131,107,84,79
132,113,84,82
134,111,82,82
134,112,82,83
134,113,82,84
135,112,83,83
135,113,83,84
132,116,80,91
134,118,77,91
136,108,84,79
136,109,84,80
137,110,85,81
140,109,90,80
140,110,90,81
141,109,91,80
141,110,91,81
140,116,79,92
140,117,78,93
140,118,78,94
142,117,82,93
140,119,81,93
126,119,75,92
131,123,77,95
134,109,88,108
135,109,89,108
137,110,90,109
131,117,82,87
132,118,86,88
132,115,82,90
133,115,83,90
133,116,84,91
136,115,82,89
136,117,82,91
137,117,83,91
150,124,80,106
152,125,81,107
151,123,77,105
152,122,78,104
111,168,130,112
109,174,110,113
110,171,111,110
110,174,109,112
112,172,112,110
116,169,114,111
120,151,121,99
118,153,118,100
118,154,118,101
119,151,118,99
120,152,121,100
121,152,122,100
120,148,121,97
120,150,121,98
122,149,123,97
122,150,123,98
122,151,123,99
122,152,123,100
119,151,120,99
119,152,120,100
120,151,125,98
120,152,124,100
121,152,125,100
128,147,124,97
128,148,124,98
129,147,125,97
118,186,127,130
120,187,130,128
119,174,137,92
121,173,137,90
121,174,139,91
122,172,138,90
122,173,140,90
124,155,129,101
125,154,126,101
126,154,127,102
128,152,126,100
129,153,126,102
132,166,125,117
134,164,127,116
135,162,125,114
136,162,127,114
130,173,130,97
132,174,123,100
133,174,126,100
118,187,132,118
118,188,133,120
119,188,132,119
123,162,127,112
123,163,125,112
126,162,128,112
127,162,129,112
124,165,128,114
127,164,126,115
128,162,130,112
128,164,130,115
121,172,136,110
122,173,134,112
122,174,133,113
125,178,137,117
125,178,137,116
122,186,135,118
124,186,137,118
125,186,138,118
126,178,139,114
127,178,140,114
126,178,138,114
127,178,139,114
132,175,144,110
126,178,138,116
124,186,134,126
125,185,135,126
128,164,156,150
131,152,156,140
134,152,159,141
131,160,159,148
132,159,160,147
132,160,160,148
132,160,161,148
133,160,150,148
134,158,154,147
129,169,156,156
137,160,126,111
138,160,127,111
135,161,124,113
136,160,125,112
138,161,127,113
134,164,124,116
135,163,126,115
136,162,126,114
138,161,128,113
139,171,135,92
139,172,136,93
140,171,138,93
139,168,134,89
140,168,134,88
139,169,134,90
139,170,134,91
140,168,136,90
140,169,137,91
140,170,137,92
134,175,137,100
136,174,137,99
138,173,137,98
138,170,130,95
139,170,131,96
140,170,132,96
140,171,132,97
141,169,134,96
141,172,132,98
140,173,132,98
140,174,132,99
140,173,136,99
140,174,136,100
141,171,133,97
142,170,135,97
142,172,134,98
142,173,133,99
121,174,130,114
134,173,144,109
132,174,146,108
135,174,127,100
136,174,128,100
137,172,128,98
141,175,143,125
141,176,143,126
142,174,143,124
142,176,144,126
120,171,132,109
121,171,133,109
122,171,134,109
122,172,131,110
122,172,131,112
136,164,133,114
136,165,133,115
136,166,133,116
137,165,132,116
136,169,140,120
140,170,126,98
141,170,127,98
143,169,129,97
143,170,128,98
124,187,137,118
151,166,105,147
152,164,107,145
152,165,107,146
152,166,106,147
148,166,107,146
150,165,105,146
150,166,108,146
146,166,105,146
147,168,104,148
150,168,106,148
148,170,104,150
151,170,106,150
152,170,107,150
152,166,110,146
153,158,105,142
152,165,106,146
152,166,105,147
154,164,105,146
154,166,105,148
155,165,106,147
155,166,106,148
156,164,104,147
151,168,110,147
152,168,110,147
154,168,106,149
155,169,107,150
153,160,100,144
